Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
cinereus_IGG_FFS	cinereus	IGG	FFS	7	3181	3157	250	7.85916	1.52876	0.24925	0.00885	0.96880	0.01261	0.00199	0.05831	0.04683	0.00384	0.94169	0.04683	0.00384	0.03525	0.01487	0.00216	0.96475	0.01487	0.00216	0.05538	0.03955	0.00353	-0.00440	0.00831	0.00885
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	25	4199	4165	292	6.95404	1.92617	0.06839	0.00404	0.97291	0.01089	0.00161	0.05275	0.04230	0.00317	0.94725	0.04230	0.00317	0.03093	0.01307	0.00176	0.96907	0.01307	0.00176	0.04172	0.02399	0.00239	-0.01655	0.01015	0.00404
cinereus_SG_FFS	cinereus	SG	FFS	111	3989	3957	427	10.70444	3.50464	2.81774	0.02658	0.96876	0.01050	0.00162	0.05407	0.03461	0.00295	0.94593	0.03461	0.00295	0.03954	0.01455	0.00191	0.96046	0.01455	0.00191	0.04909	0.02415	0.00246	-0.00914	0.01759	0.02658
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	4	3192	3167	203	6.35965	1.82675	0.65158	0.01429	0.97609	0.00955	0.00173	0.04522	0.03589	0.00335	0.95478	0.03589	0.00335	0.02760	0.01162	0.00191	0.97240	0.01162	0.00191	0.04039	0.02716	0.00292	-0.00784	0.00820	0.01429
montanus_SG_Fresh	montanus	SG	Fresh	24	4202	4168	459	10.92337	3.99714	0.00523	0.00112	0.96843	0.01075	0.00160	0.05969	0.03961	0.00307	0.94031	0.03961	0.00307	0.03966	0.01448	0.00186	0.96034	0.01448	0.00186	0.04533	0.01892	0.00212	-0.02592	0.01924	0.00112
yonahlossee_SG_FFS	yonahlossee	SG	FFS	2	4202	4168	303	7.21085	2.10947	0.21272	0.00712	0.97257	0.01089	0.00161	0.05215	0.04111	0.00313	0.94785	0.04111	0.00313	0.03156	0.01321	0.00177	0.96844	0.01321	0.00177	0.04159	0.02314	0.00235	-0.01631	0.01173	0.00712
montanus_IGG_Fresh	montanus	IGG	Fresh	11	4201	4167	360	8.56939	2.59819	0.24089	0.00757	0.97132	0.01028	0.00156	0.05213	0.03642	0.00294	0.94787	0.03642	0.00294	0.03516	0.01384	0.00182	0.96484	0.01384	0.00182	0.04356	0.02132	0.00225	-0.01431	0.01525	0.00757
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	0	4177	4144	330	7.90041	2.69380	0.37341	0.00946	0.97211	0.01077	0.00161	0.05351	0.04093	0.00313	0.94649	0.04093	0.00313	0.03270	0.01322	0.00178	0.96730	0.01322	0.00178	0.04080	0.02106	0.00225	-0.02110	0.01531	0.00946
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	12	4203	4169	699	16.63098	7.87009	1.25966	0.01731	0.96678	0.00978	0.00153	0.06117	0.03401	0.00284	0.93883	0.03401	0.00284	0.04467	0.01419	0.00184	0.95533	0.01419	0.00184	0.04767	0.01613	0.00196	-0.02643	0.02091	0.01731
glutinosus_SG_Blood	glutinosus	SG	Blood	28	4202	4168	641	15.25464	3.35126	0.63879	0.01233	0.95633	0.01322	0.00177	0.07008	0.03854	0.00303	0.92992	0.03854	0.00303	0.05709	0.01980	0.00217	0.94291	0.01980	0.00217	0.06807	0.02851	0.00260	-0.00330	0.02561	0.01233
montanus_SG_FFS	montanus	SG	FFS	4	3888	3858	303	7.79321	3.32845	3.44162	0.02975	0.97604	0.00860	0.00149	0.04216	0.02883	0.00272	0.95784	0.02883	0.00272	0.02956	0.01152	0.00172	0.97044	0.01152	0.00172	0.03765	0.02076	0.00231	-0.00837	0.01146	0.02975
montanus_IGG_FFS	montanus	IGG	FFS	5	3517	3488	289	8.21723	2.80296	2.75383	0.02798	0.97415	0.00934	0.00163	0.04637	0.03178	0.00301	0.95363	0.03178	0.00301	0.03169	0.01236	0.00187	0.96831	0.01236	0.00187	0.04133	0.02327	0.00257	-0.00902	0.01011	0.02798
cinereus_IGG_Blood	cinereus	IGG	Blood	101	4105	4073	465	11.32765	2.83167	0.59081	0.01200	0.96725	0.01033	0.00159	0.05593	0.03365	0.00286	0.94407	0.03365	0.00286	0.04270	0.01537	0.00193	0.95730	0.01537	0.00193	0.05316	0.02479	0.00246	-0.00419	0.01773	0.01200
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	1	4199	4165	260	6.19195	1.21219	0.16721	0.00631	0.97261	0.01205	0.00169	0.05311	0.04673	0.00334	0.94689	0.04673	0.00334	0.02917	0.01307	0.00176	0.97083	0.01307	0.00176	0.05152	0.04313	0.00321	-0.00238	0.00369	0.00631
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	6	4203	4156	358	8.51773	2.96288	0.36273	0.00929	0.97123	0.01056	0.00159	0.05429	0.03953	0.00307	0.94571	0.03953	0.00307	0.03477	0.01382	0.00181	0.96523	0.01382	0.00181	0.04182	0.02014	0.00219	-0.02118	0.01723	0.00929
glutinosus_SG_Fresh	glutinosus	SG	Fresh	10	4201	4154	545	12.97310	1.99714	0.00285	0.00082	0.95257	0.01711	0.00202	0.08724	0.06221	0.00385	0.91276	0.06221	0.00385	0.05615	0.02166	0.00227	0.94385	0.02166	0.00227	0.07494	0.03862	0.00303	-0.01845	0.02031	0.00082
yonahlossee_SG_Blood	yonahlossee	SG	Blood	4	4137	4091	287	6.93739	1.69906	0.21043	0.00713	0.97335	0.01061	0.00160	0.05064	0.04005	0.00311	0.94936	0.04005	0.00311	0.03067	0.01289	0.00177	0.96933	0.01289	0.00177	0.04508	0.02954	0.00267	-0.00834	0.00809	0.00713
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	4201	4154	240	5.71293	1.21542	0.16906	0.00634	0.97548	0.01065	0.00159	0.04642	0.04023	0.00309	0.95358	0.04023	0.00309	0.02654	0.01181	0.00168	0.97346	0.01181	0.00168	0.04761	0.04035	0.00310	0.00179	0.00303	0.00634
glutinosus_SG_FFS	glutinosus	SG	FFS	0	1265	1252	84	6.64032	1.45138	0.57220	0.02127	0.97395	0.01076	0.00292	0.04552	0.03706	0.00541	0.95448	0.03706	0.00541	0.02924	0.01250	0.00314	0.97076	0.01250	0.00314	0.04567	0.03358	0.00515	0.00001	0.00972	0.02127
welleri_IGG_FFS	welleri	IGG	FFS	743	4050	4005	508	12.54321	4.25481	1.13733	0.01676	0.96583	0.01111	0.00166	0.06539	0.04168	0.00321	0.93461	0.04168	0.00321	0.04379	0.01539	0.00195	0.95621	0.01539	0.00195	0.05040	0.02076	0.00226	-0.02764	0.02045	0.01676
cinereus_IGG_FFS	cinereus	IGG	FFS	30	4040	3998	649	16.06436	5.41485	2.98755	0.02719	0.96504	0.00972	0.00155	0.06153	0.03176	0.00280	0.93847	0.03176	0.00280	0.04805	0.01499	0.00193	0.95195	0.01499	0.00193	0.05397	0.01944	0.00219	-0.01383	0.01962	0.02719
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	6	4200	4153	277	6.59524	1.93833	0.05788	0.00371	0.97423	0.01042	0.00158	0.04821	0.03870	0.00304	0.95179	0.03870	0.00304	0.02937	0.01248	0.00172	0.97062	0.01248	0.00172	0.03956	0.02281	0.00233	-0.01298	0.01132	0.00371
cinereus_SG_FFS	cinereus	SG	FFS	46	3411	3383	255	7.47581	1.67517	0.61176	0.01339	0.97188	0.01117	0.00181	0.05282	0.04150	0.00349	0.94718	0.04150	0.00349	0.03233	0.01344	0.00199	0.96767	0.01344	0.00199	0.04899	0.03405	0.00316	-0.00652	0.00838	0.01339
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	8	3555	3517	250	7.03235	2.09873	0.60786	0.01308	0.97389	0.01024	0.00170	0.04960	0.03849	0.00329	0.95040	0.03849	0.00329	0.03038	0.01267	0.00189	0.96962	0.01267	0.00189	0.04191	0.02588	0.00270	-0.01260	0.01004	0.01308
montanus_SG_Fresh	montanus	SG	Fresh	70	4202	4155	501	11.92289	6.97620	0.03895	0.00304	0.96885	0.01061	0.00159	0.05565	0.03561	0.00291	0.94435	0.03561	0.00291	0.03915	0.01416	0.00184	0.96085	0.01416	0.00184	0.04217	0.01643	0.00198	-0.02616	0.02294	0.00304
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	216	216	13	6.01852	1.12963	0.11335	0.02291	0.97685	0.00935	0.00658	0.04630	0.03738	0.01316	0.95370	0.03738	0.01316	0.02662	0.01135	0.00725	0.97338	0.01135	0.00725	0.04630	0.03738	0.01316	0.00000	0.00000	0.02291
montanus_IGG_Fresh	montanus	IGG	Fresh	13	4200	4153	244	5.80952	1.27357	0.19878	0.00688	0.97411	0.01149	0.00165	0.05012	0.04446	0.00325	0.94988	0.04446	0.00325	0.02747	0.01239	0.00172	0.97253	0.01239	0.00172	0.04869	0.04111	0.00313	-0.00214	0.00357	0.00688
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	3	4202	4155	367	8.73394	3.61661	0.64255	0.01237	0.97205	0.01020	0.00156	0.05387	0.03884	0.00304	0.94613	0.03884	0.00304	0.03394	0.01318	0.00177	0.96606	0.01318	0.00177	0.03996	0.01856	0.00210	-0.02460	0.01748	0.01237
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	3	4203	4156	415	9.87390	3.29622	0.58882	0.01184	0.97054	0.00989	0.00153	0.05464	0.03572	0.00292	0.94536	0.03572	0.00292	0.03741	0.01399	0.00182	0.96259	0.01399	0.00182	0.04438	0.02001	0.00218	-0.01795	0.01542	0.01184
glutinosus_SG_Blood	glutinosus	SG	Blood	44	4203	4156	819	19.48608	4.93386	0.76621	0.01350	0.94952	0.01445	0.00185	0.08144	0.04072	0.00311	0.91856	0.04072	0.00311	0.06696	0.02171	0.00227	0.93304	0.02171	0.00227	0.07478	0.02713	0.00254	-0.01189	0.02925	0.01350
montanus_SG_FFS	montanus	SG	FFS	2	2549	2523	146	5.72774	1.51628	0.36365	0.01194	0.97823	0.00875	0.00185	0.04172	0.03343	0.00362	0.95828	0.03343	0.00362	0.02510	0.01066	0.00205	0.97490	0.01066	0.00205	0.03771	0.02604	0.00320	-0.00618	0.00591	0.01194
montanus_IGG_FFS	montanus	IGG	FFS	5	1749	1737	116	6.63236	1.34248	0.22532	0.01135	0.97170	0.01214	0.00263	0.05432	0.04653	0.00516	0.94568	0.04653	0.00516	0.03073	0.01352	0.00278	0.96927	0.01352	0.00278	0.05127	0.04024	0.00480	-0.00457	0.00570	0.01135
cinereus_IGG_Blood	cinereus	IGG	Blood	30	4095	4051	446	10.89133	2.74383	0.89113	0.01475	0.96792	0.01041	0.00159	0.05236	0.03162	0.00278	0.94764	0.03162	0.00278	0.04129	0.01506	0.00192	0.95871	0.01506	0.00192	0.05230	0.02551	0.00250	0.00081	0.01752	0.01475
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	5	4203	4156	316	7.51844	1.99905	0.00095	0.00048	0.96907	0.01285	0.00175	0.05972	0.04950	0.00343	0.94028	0.04950	0.00343	0.03426	0.01471	0.00187	0.96574	0.01471	0.00187	0.04568	0.02615	0.00249	-0.02106	0.01330	0.00048
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	3	4203	4165	352	8.37497	2.83892	0.13516	0.00567	0.97024	0.01126	0.00164	0.05682	0.04298	0.00320	0.94318	0.04298	0.00320	0.03523	0.01426	0.00184	0.96477	0.01426	0.00184	0.04269	0.02095	0.00223	-0.02379	0.01838	0.00567
glutinosus_SG_Fresh	glutinosus	SG	Fresh	59	4201	4163	564	13.42537	1.99833	0.00166	0.00063	0.95287	0.01635	0.00197	0.08950	0.06151	0.00383	0.91050	0.06151	0.00383	0.05713	0.02156	0.00227	0.94287	0.02156	0.00227	0.07617	0.03832	0.00302	-0.02000	0.01674	0.00063
yonahlossee_SG_Blood	yonahlossee	SG	Blood	3	4163	4126	289	6.94211	1.84170	0.13327	0.00566	0.97256	0.01115	0.00164	0.05249	0.04248	0.00319	0.94751	0.04248	0.00319	0.03108	0.01321	0.00178	0.96892	0.01321	0.00178	0.04208	0.02451	0.00243	-0.01561	0.01117	0.00566
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	1390	1371	84	6.04317	1.19496	0.15707	0.01063	0.97464	0.01083	0.00279	0.04784	0.04073	0.00541	0.95216	0.04073	0.00541	0.02779	0.01222	0.00297	0.97221	0.01222	0.00297	0.04832	0.03956	0.00533	0.00072	0.00396	0.01063
glutinosus_SG_FFS	glutinosus	SG	FFS	6	1152	1141	79	6.85764	1.25955	0.23927	0.01441	0.97266	0.01127	0.00313	0.04977	0.04048	0.00593	0.95023	0.04048	0.00593	0.03067	0.01311	0.00337	0.96933	0.01311	0.00337	0.05231	0.04140	0.00599	0.00386	0.00494	0.01441
welleri_IGG_FFS	welleri	IGG	FFS	743	4074	4037	585	14.35935	5.96637	2.12040	0.02281	0.96514	0.01078	0.00163	0.06600	0.03963	0.00312	0.93400	0.03963	0.00312	0.04573	0.01541	0.00194	0.95427	0.01541	0.00194	0.05037	0.01871	0.00214	-0.03042	0.02253	0.02281
cinereus_IGG_FFS	cinereus	IGG	FFS	20	3989	3953	552	13.83805	4.01479	1.39020	0.01867	0.96593	0.01004	0.00159	0.05935	0.03241	0.00285	0.94065	0.03241	0.00285	0.04575	0.01510	0.00195	0.95425	0.01510	0.00195	0.05352	0.02147	0.00232	-0.01112	0.01779	0.01867
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	27	4200	4162	298	7.09524	2.45643	0.34295	0.00904	0.97514	0.00938	0.00149	0.04607	0.03425	0.00286	0.95393	0.03425	0.00286	0.02974	0.01213	0.00170	0.97026	0.01213	0.00170	0.03729	0.01938	0.00215	-0.01457	0.01308	0.00904
cinereus_SG_FFS	cinereus	SG	FFS	80	3891	3855	363	9.32922	2.43948	1.44897	0.01930	0.96962	0.01095	0.00168	0.05702	0.04055	0.00323	0.94298	0.04055	0.00323	0.03702	0.01432	0.00192	0.96298	0.01432	0.00192	0.05146	0.03092	0.00282	-0.00982	0.01092	0.01930
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	6	3330	3304	223	6.69670	1.79820	0.64355	0.01390	0.97400	0.01064	0.00179	0.04910	0.03980	0.00346	0.95090	0.03980	0.00346	0.02938	0.01248	0.00194	0.97062	0.01248	0.00194	0.04423	0.03094	0.00305	-0.00796	0.00829	0.01390
montanus_SG_Fresh	montanus	SG	Fresh	19	4202	4164	373	8.87673	3.91028	0.09645	0.00479	0.97169	0.01021	0.00156	0.04912	0.03406	0.00285	0.95088	0.03406	0.00285	0.03461	0.01347	0.00179	0.96539	0.01347	0.00179	0.03980	0.01786	0.00206	-0.01629	0.02084	0.00479
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	180	179	11	6.11111	1.26667	0.29721	0.04063	0.97685	0.00939	0.00722	0.04630	0.03757	0.01445	0.95370	0.03757	0.01445	0.02654	0.01124	0.00790	0.97346	0.01124	0.00790	0.04000	0.02786	0.01244	-0.01019	0.00626	0.04063
montanus_IGG_Fresh	montanus	IGG	Fresh	32	4201	4163	416	9.90240	4.58819	0.26466	0.00794	0.96968	0.01059	0.00159	0.05399	0.03645	0.00295	0.94601	0.03645	0.00295	0.03763	0.01440	0.00185	0.96237	0.01440	0.00185	0.04221	0.01813	0.00208	-0.02106	0.02246	0.00794
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	1	3679	3648	206	5.59935	1.04240	0.04062	0.00332	0.97255	0.01284	0.00187	0.05491	0.05136	0.00374	0.94509	0.05136	0.00374	0.02772	0.01300	0.00188	0.97228	0.01300	0.00188	0.05454	0.05080	0.00372	-0.00054	0.00027	0.00332
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	11	4203	4165	636	15.13205	5.87842	0.98498	0.01531	0.96688	0.00976	0.00152	0.06128	0.03421	0.00285	0.93872	0.03421	0.00285	0.04454	0.01436	0.00185	0.95546	0.01436	0.00185	0.04868	0.01712	0.00202	-0.02409	0.01928	0.01531
glutinosus_SG_Blood	glutinosus	SG	Blood	18	4194	4156	400	9.53743	1.16190	0.13572	0.00569	0.95684	0.01859	0.00211	0.08369	0.07217	0.00415	0.91631	0.07217	0.00415	0.04542	0.01980	0.00217	0.95458	0.01980	0.00217	0.08488	0.07221	0.00415	0.00179	0.00304	0.00569
montanus_SG_FFS	montanus	SG	FFS	4	3844	3807	282	7.33611	2.91935	2.49415	0.02547	0.97616	0.00875	0.00151	0.04224	0.02957	0.00277	0.95776	0.02957	0.00277	0.02905	0.01155	0.00173	0.97095	0.01155	0.00173	0.03778	0.02148	0.00236	-0.00818	0.01059	0.02547
montanus_IGG_FFS	montanus	IGG	FFS	4	3101	3075	245	7.90068	2.27475	1.89868	0.02474	0.97318	0.01005	0.00180	0.04904	0.03557	0.00339	0.95096	0.03557	0.00339	0.03210	0.01287	0.00204	0.96790	0.01287	0.00204	0.04501	0.02838	0.00303	-0.00717	0.00906	0.02474
cinereus_IGG_Blood	cinereus	IGG	Blood	36	4095	4057	446	10.89133	2.74383	0.89113	0.01475	0.96792	0.01041	0.00159	0.05236	0.03162	0.00278	0.94764	0.03162	0.00278	0.04129	0.01506	0.00192	0.95871	0.01506	0.00192	0.05230	0.02551	0.00250	0.00081	0.01752	0.01475
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	5	4203	4165	271	6.44778	1.21199	0.16709	0.00631	0.97079	0.01299	0.00176	0.05722	0.05093	0.00348	0.94278	0.05093	0.00348	0.03072	0.01385	0.00182	0.96928	0.01385	0.00182	0.05524	0.04705	0.00335	-0.00297	0.00326	0.00631
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	3	4203	4163	314	7.47085	1.79253	0.16447	0.00626	0.97097	0.01159	0.00166	0.05615	0.04468	0.00326	0.94385	0.04468	0.00326	0.03319	0.01394	0.00182	0.96681	0.01394	0.00182	0.04608	0.02765	0.00256	-0.01511	0.01018	0.00626
glutinosus_SG_Fresh	glutinosus	SG	Fresh	29	4200	4160	574	13.66667	1.99690	0.00309	0.00086	0.95125	0.01711	0.00202	0.08917	0.06165	0.00383	0.91083	0.06165	0.00383	0.05854	0.02218	0.00230	0.94146	0.02218	0.00230	0.07813	0.03955	0.00307	-0.01655	0.02050	0.00086
yonahlossee_SG_Blood	yonahlossee	SG	Blood	1	4163	4123	289	6.94211	1.84170	0.13327	0.00566	0.97256	0.01115	0.00164	0.05249	0.04248	0.00319	0.94751	0.04248	0.00319	0.03108	0.01321	0.00178	0.96892	0.01321	0.00178	0.04208	0.02451	0.00243	-0.01561	0.01117	0.00566
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	4201	4161	240	5.71293	1.21542	0.16906	0.00634	0.97548	0.01065	0.00159	0.04642	0.04023	0.00309	0.95358	0.04023	0.00309	0.02654	0.01181	0.00168	0.97346	0.01181	0.00168	0.04761	0.04035	0.00310	0.00179	0.00303	0.00634
glutinosus_SG_FFS	glutinosus	SG	FFS	4	1736	1724	126	7.25806	1.61002	0.82478	0.02180	0.97542	0.00939	0.00233	0.04360	0.03211	0.00430	0.95640	0.03211	0.00430	0.02918	0.01169	0.00260	0.97082	0.01169	0.00260	0.04488	0.03144	0.00426	0.00198	0.00584	0.02180
welleri_IGG_FFS	welleri	IGG	FFS	740	4063	4025	554	13.63524	5.11002	1.62773	0.02002	0.96535	0.01088	0.00164	0.06611	0.04072	0.00317	0.93389	0.04072	0.00317	0.04514	0.01541	0.00195	0.95486	0.01541	0.00195	0.05071	0.01964	0.00220	-0.02926	0.02189	0.02002
cinereus_IGG_FFS	cinereus	IGG	FFS	16	3973	3937	547	13.76793	3.85905	1.57278	0.01990	0.96531	0.01045	0.00162	0.06058	0.03437	0.00294	0.93942	0.03437	0.00294	0.04609	0.01542	0.00197	0.95391	0.01542	0.00197	0.05482	0.02312	0.00241	-0.00982	0.01878	0.01990
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	7	4003	3964	239	5.97052	1.52860	0.24924	0.00789	0.97683	0.00938	0.00153	0.04459	0.03593	0.00300	0.95541	0.03593	0.00300	0.02651	0.01130	0.00168	0.97349	0.01130	0.00168	0.04009	0.02765	0.00263	-0.00674	0.00595	0.00789
cinereus_SG_FFS	cinereus	SG	FFS	74	3942	3907	396	10.04566	2.96093	2.11570	0.02317	0.96845	0.01120	0.00169	0.05546	0.03801	0.00311	0.94454	0.03801	0.00311	0.03872	0.01477	0.00194	0.96128	0.01477	0.00194	0.05029	0.02722	0.00263	-0.00926	0.01602	0.02317
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	9	3526	3492	241	6.83494	1.99801	0.59489	0.01299	0.97450	0.01005	0.00169	0.04902	0.03847	0.00330	0.95098	0.03847	0.00330	0.02961	0.01237	0.00187	0.97039	0.01237	0.00187	0.04145	0.02600	0.00272	-0.01228	0.00958	0.01299
montanus_SG_Fresh	montanus	SG	Fresh	46	4202	4162	284	6.75869	1.99976	0.00024	0.00024	0.97370	0.01059	0.00159	0.04998	0.03999	0.00309	0.95002	0.03999	0.00309	0.03005	0.01272	0.00174	0.96995	0.01272	0.00174	0.04006	0.02261	0.00232	-0.01487	0.01115	0.00024
yonahlossee_SG_FFS	yonahlossee	SG	FFS	5	4202	4162	302	7.18705	2.09353	0.17002	0.00636	0.97262	0.01085	0.00161	0.05221	0.04120	0.00313	0.94779	0.04120	0.00313	0.03155	0.01323	0.00177	0.96845	0.01323	0.00177	0.04162	0.02319	0.00235	-0.01628	0.01167	0.00636
montanus_IGG_Fresh	montanus	IGG	Fresh	42	4200	4160	332	7.90476	1.99238	0.00756	0.00134	0.96869	0.01262	0.00173	0.05667	0.04525	0.00328	0.94333	0.04525	0.00328	0.03542	0.01492	0.00188	0.96458	0.01492	0.00188	0.04730	0.02664	0.00252	-0.01405	0.01576	0.00134
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	2	4138	4098	292	7.05655	1.87264	0.11116	0.00518	0.97245	0.01109	0.00164	0.05341	0.04283	0.00322	0.94659	0.04283	0.00322	0.03142	0.01327	0.00179	0.96858	0.01327	0.00179	0.04334	0.02589	0.00250	-0.01510	0.00986	0.00518
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	5	4130	4090	532	12.88136	2.31114	0.51567	0.01117	0.95926	0.01350	0.00181	0.07672	0.04968	0.00347	0.92328	0.04968	0.00347	0.05116	0.01868	0.00213	0.94884	0.01868	0.00213	0.06929	0.03718	0.00300	-0.01242	0.01276	0.01117
glutinosus_SG_Blood	glutinosus	SG	Blood	26	4195	4155	605	14.42193	2.48749	0.47832	0.01068	0.95386	0.01520	0.00190	0.07459	0.04665	0.00333	0.92541	0.04665	0.00333	0.05762	0.02086	0.00223	0.94238	0.02086	0.00223	0.07394	0.03533	0.00290	-0.00046	0.02755	0.01068
montanus_SG_FFS	montanus	SG	FFS	5	2549	2531	146	5.72774	1.22479	0.17433	0.00827	0.97372	0.01187	0.00216	0.05139	0.04642	0.00427	0.94861	0.04642	0.00427	0.02746	0.01254	0.00222	0.97254	0.01254	0.00222	0.04943	0.04256	0.00409	-0.00294	0.00323	0.00827
montanus_IGG_FFS	montanus	IGG	FFS	6	2225	2208	154	6.92135	1.70112	0.75551	0.01843	0.97464	0.00991	0.00211	0.04667	0.03559	0.00400	0.95333	0.03559	0.00400	0.02961	0.01226	0.00235	0.97039	0.01226	0.00235	0.04396	0.02972	0.00365	-0.00471	0.00763	0.01843
cinereus_IGG_Blood	cinereus	IGG	Blood	37	4105	4067	483	11.76614	3.21121	0.97024	0.01537	0.96757	0.01010	0.00157	0.05257	0.03027	0.00272	0.94743	0.03027	0.00272	0.04256	0.01499	0.00191	0.95744	0.01499	0.00191	0.05194	0.02344	0.00239	-0.00025	0.01951	0.01537
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	5	4203	4163	316	7.51844	1.99905	0.00095	0.00048	0.96907	0.01285	0.00175	0.05972	0.04950	0.00343	0.94028	0.04950	0.00343	0.03426	0.01471	0.00187	0.96574	0.01471	0.00187	0.04568	0.02615	0.00249	-0.02106	0.01330	0.00048
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	1	4203	4194	419	9.96907	5.58791	0.43224	0.01014	0.96985	0.01076	0.00160	0.05680	0.03944	0.00306	0.94320	0.03944	0.00306	0.03696	0.01412	0.00183	0.96304	0.01412	0.00183	0.04050	0.01693	0.00201	-0.03093	0.02306	0.01014
glutinosus_SG_Fresh	glutinosus	SG	Fresh	6	4200	4191	574	13.66667	1.99690	0.00309	0.00086	0.95125	0.01711	0.00202	0.08917	0.06165	0.00383	0.91083	0.06165	0.00383	0.05854	0.02218	0.00230	0.94146	0.02218	0.00230	0.07813	0.03955	0.00307	-0.01655	0.02050	0.00086
yonahlossee_SG_Blood	yonahlossee	SG	Blood	1	4190	4181	338	8.06683	2.55895	0.35926	0.00926	0.97297	0.00979	0.00153	0.05040	0.03573	0.00292	0.94960	0.03573	0.00292	0.03302	0.01308	0.00177	0.96698	0.01308	0.00177	0.04106	0.02052	0.00221	-0.01559	0.01303	0.00926
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	4201	4192	240	5.71293	1.21542	0.16906	0.00634	0.97548	0.01065	0.00159	0.04642	0.04023	0.00309	0.95358	0.04023	0.00309	0.02654	0.01181	0.00168	0.97346	0.01181	0.00168	0.04761	0.04035	0.00310	0.00179	0.00303	0.00634
glutinosus_SG_FFS	glutinosus	SG	FFS	0	708	707	51	7.20339	1.14266	0.12248	0.01315	0.96610	0.01529	0.00465	0.06638	0.05994	0.00920	0.93362	0.05994	0.00920	0.03496	0.01588	0.00474	0.96504	0.01588	0.00474	0.06403	0.05538	0.00884	-0.00353	0.00388	0.01315
welleri_IGG_FFS	welleri	IGG	FFS	730	4029	4022	522	12.95607	4.18143	1.33624	0.01821	0.96409	0.01170	0.00170	0.06855	0.04405	0.00331	0.93145	0.04405	0.00331	0.04584	0.01617	0.00200	0.95416	0.01617	0.00200	0.05363	0.02300	0.00239	-0.02755	0.02116	0.01821
cinereus_IGG_FFS	cinereus	IGG	FFS	56	4061	4052	712	17.53263	6.83797	4.53778	0.03343	0.96505	0.00934	0.00152	0.06047	0.02924	0.00268	0.93953	0.02924	0.00268	0.04878	0.01472	0.00190	0.95122	0.01472	0.00190	0.05324	0.01776	0.00209	-0.01395	0.02041	0.03343
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	3	4199	4190	310	7.38271	2.44439	0.35035	0.00913	0.97414	0.00968	0.00152	0.05005	0.03715	0.00297	0.94995	0.03715	0.00297	0.03104	0.01261	0.00173	0.96896	0.01261	0.00173	0.03902	0.02020	0.00219	-0.01815	0.01170	0.00913
cinereus_SG_FFS	cinereus	SG	FFS	61	3997	3989	370	9.25694	2.20966	0.29737	0.00863	0.97052	0.00999	0.00158	0.05487	0.03621	0.00301	0.94513	0.03621	0.00301	0.03726	0.01416	0.00188	0.96274	0.01416	0.00188	0.04872	0.02467	0.00248	-0.00953	0.01060	0.00863
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	2	3398	3393	232	6.82755	1.63037	0.23307	0.00828	0.97234	0.01145	0.00184	0.05444	0.04502	0.00364	0.94556	0.04502	0.00364	0.03090	0.01329	0.00198	0.96910	0.01329	0.00198	0.04660	0.03214	0.00308	-0.01177	0.00707	0.00828
